M. Gutperle,0.0009149889751790825
S. Yankielowicz,0.0009136285371302985
F. Larsen,0.0009086866884843495
C. Schweigert,0.000906625417881734
a. Peet,0.0009028210487787103
A. Am,0.0009028210487787103
A. Ceresole,0.0008954534846087313
D. Kabat,0.0008940378254354097
H. Verlinde,0.0008922452203123591
A. Lawrence,0.0008909605572582453
J. Lu,0.0008909451299745605
S. Giddings,0.0008784677029235901
K. Hori,0.0008782543031592385
R. Sundrum,0.0008708511217581525
J. Park,0.0008666565155551469
D. Lust,0.0008651666500740352
I. Kogan,0.0008631190087577821
R. Dijkgraaf,0.0008589705189416002
A. Lukas,0.0008567545759771269
N. Itzhaki,0.0008477000919926719
P. Mayr,0.0008463254267422985
A. Hashimoto,0.0008435408603774021
F. FRavanini,0.0008380081795802776
J. Fuchs,0.0008364776380131995
V. Schomerus,0.000831602772852908
M. Gaberdiel,0.0008307863827663611
missing_authors_Paper_ID_9510135,0.000827595123857944
J. FigueroaOFarrill,0.0008271459307944448
M. Shifman,0.0008163177602367167
T. Hollowood,0.0008102163688981335
E. Verlinde,0.0007972625583771418
M. DAttanasio,0.0007951467560684764
J. Minahan,0.0007872641013176996
E. Kiritsis,0.0007872624137919486
T. TBanks,0.0007851517546740984
T. Taylor,0.0007799219654667978
M. Bonini,0.0007793581795113091
N. Dorey,0.0007776743517373913
R. Jackiw,0.0007718863628868011
Y. Kitazawa,0.0007705392410819334
M. Strassler,0.0007703929255929999
O. Ganor,0.000770271618348173
K. Behrndt,0.0007676786223733903
D. Lowe,0.0007661380844455433
J. Jr,0.000762280388938917
G. Marchesini,0.0007535001083488202
S. Das,0.0007313995089000162
M. Aganagic,0.0007309584353457901
A. Polychronakos,0.0007264697347564857
L. Rastelli,0.0007141393560889243
M. SheikhJabbari,0.0007096786884876896
E. Gava,0.0007005155651975743
K. Lee,0.0006978528507791276
P. Yi,0.0006940882970922498
G. Dvali,0.0006861353345744758
O. Bergman,0.0006848306385215301
C. Chu,0.0006847990161476835
K. Dasgupta,0.000684755857694229
F. FALunev,0.000681779904845254
D. Sorokin,0.0006813729276220356
K. Narain,0.0006785810825801674
J. Liu,0.0006783931729950194
A. Recknagel,0.0006781649583293605
G. Veneziano,0.0006773006081113232
P. Ho,0.0006565284855212457
L. Girardello,0.0006532751035308624
J. Rahmfeld,0.0006509055724540157
h. huber,0.0006470682042284241
A. Br,0.0006470682042284241
S. S,0.0006435577129664386
M. Raamsdonk,0.0006432632598746493
M. Marino,0.0006431128583025865
V. Khoze,0.0006425491586980278
R. Bousso,0.0006414266199822484
S. Mukhi,0.0006410862712479958
P. Fendley,0.0006374620577385304
B. Wit,0.0006334427133076986
U. Ritschel,0.0006234464772780929
T. Miwa,0.0006223043952354807
S. Odintsov,0.0006204658127778686
S. Cecotti,0.0006169795696479882
M. Jimbo,0.0006168206020508819
S. Shatashvili,0.0006163243966000344
P. Pasti,0.0006140676937033369
N. Ishibashi,0.0006124326311514866
V. Kaplunovsky,0.0006115345601118939
A. Uranga,0.0006107672106821772
G. Shiu,0.0006105230076449814
E. Gimon,0.0006097469723625192
N. Kaloper,0.000609336425391523
C. Csaki,0.0006082559421676784
S. Ramgoolam,0.0006014995081122598
S. Chaudhuri,0.0005988371914221099
M. Cederwall,0.0005958266598315615
t. t,0.0005919253883490687
M. Blau,0.0005901490061081891
C. Bachas,0.000590146024847119
A. Karch,0.0005889876751225181
U. Danielsson,0.0005875064754185072
E. Alvarez,0.0005871647076831467
missing_authors_Paper_ID_9504090,0.0005864517534839427
P. Fre,0.0005860149115319056
C. Martin,0.0005849322438317467
E. DHoker,0.0005797315465827985
F. Quevedo,0.0005764714686004403
L. AlvarezGaume,0.0005674103362955551
D. Berenstein,0.0005626594068457288
A. Chamseddine,0.0005613429046353745
M. Roo,0.0005613142071124339
C. Kounnas,0.0005599715785615789
A. Font,0.0005586630192103385
A. Lerda,0.0005555900090892001
M. Tonin,0.000551949413939217
A. Peet,0.0005476332044071046
Z. Kakushadze,0.0005452633665815716
A. AMironov,0.0005444467755105236
J. Louis,0.0005414510380198264
M. Rozali,0.000538030966836515
A. Rajaraman,0.0005358949861732054
D. Minic,0.000532905490229939
M. Grisaru,0.0005309883577371414
J. Ambjorn,0.0005309877304708262
A. AMarshakov,0.0005308795963370631
I. Bars,0.0005305404959834384
L. Faddeev,0.000529269990065299
S. Gukov,0.0005262437778790268
S. Iso,0.0005260721669352434
Y. Wu,0.0005207058089557517
Z. Yin,0.0005200803159832323
A. Matusis,0.000517778543028391
L. Ibanez,0.0005169945575732262
H. Liu,0.0005160178321640745
L. Andrianopoli,0.0005147444819603692
R. Tatar,0.0005141976901916458
D. Kreimer,0.0005114673044111983
V. VSpiridonov,0.0005112605474044602
N. Toumbas,0.0005073739913157245
A. Zamolodchikov,0.0005068483645278438
U. UK),0.0005059395248699128
M. Banados,0.0005036817276868789
E. Melzer,0.0005031716340635569
A. Schwimmer,0.000502763057059161
R. Kedem,0.0005015315891975658
F. Br,0.0005014020865093327
A. Kehagias,0.0004973989718015416
A. Faraggi,0.0004972077839156946
F. Wilczek,0.0004968285052842145
D. Bak,0.0004963542925779239
G. Ferretti,0.0004963106490372955
J. Yee,0.0004951224405041553
P. Dorey,0.0004926461847947966
G. Mussardo,0.0004921753342277123
D. Cangemi,0.0004898387839585456
G. Lifschytz,0.0004888045754859414
o. o,0.0004857222991324638
S. Elitzur,0.00048530036692081185
D. Diaconescu,0.00048503294851702126
P. Vecchia,0.000484355947153887
o. os,0.0004842804146480183
I. B,0.00048321076296228783
C. Nunez,0.00047777035559803136
H. Nastase,0.0004777130271027739
C. Teitelboim,0.00047714472273764803
S. Tye,0.00047632702156998356
missing_authors_Paper_ID_9501068,0.0004761778183860944
A. AMorozov,0.0004757029018790629
N. ArkaniHamed,0.00047530650986519666
i. Trivedi,0.00047506236631479414
S. Wadia,0.00047098144907808216
K. Pilch,0.0004672038874476731
H. Vega,0.0004669432846943339
G. Semenoff,0.00046550218223880615
G. Dunne,0.0004631751260838695
M. Perry,0.00046211603995108974
J. Barbon,0.00046210771881407446
B. Nilsson,0.00045768695881233444
I. Pes,0.00045691490264735703
E. Sokatchev,0.00045590141928458056
A. Bilal,0.0004556111126028525
J. Zanelli,0.00045346936392694486
M. Gasperini,0.00044991783303812815
missing_authors_Paper_ID_9512077,0.0004478860593451857
J. Uglum,0.0004477843399605822
B. McCoy,0.0004476142277470493
S. Deser,0.0004465916851937416
J. Verbaarschot,0.00044492887163482956
P. Haagensen,0.0004445100561627891
R. Blumenhagen,0.0004432672251366821
P. Nieuwenhuizen,0.000443034984050685
B. Acharya,0.0004428101374089773
J. Gervais,0.0004424927873508174
missing_authors_Paper_ID_9511030,0.00044073931271650205
W. IV,0.0004402987297069628
G. Rajesh,0.00044006553183340713
A. Kovner,0.00044000826391415337
C. Popescu,0.00043930742698445837
E. Elizalde,0.00043817942988738797
R. Nepomechie,0.00043717758281706394
D. Anselmi,0.00043657453232194256
S. Lukyanov,0.00043639200185035604
N. Lambert,0.00043614973668683495
G. Barnich,0.0004359871772061414
P. Presnajder,0.0004356577055342425
S. Yau,0.0004341939703348528
R. Donagi,0.00043340642222077457
M. Henningson,0.0004325822763469092
R. Szabo,0.0004313253183725785
A. Shapere,0.0004277902665213318
C. Klimcik,0.0004260040759391496
P. Damgaard,0.0004256005783187865
P. Claus,0.0004243684556963313
H. Saleur,0.00042346446951785707
H. Grosse,0.0004215317737054491
missing_authors_Paper_ID_9508143,0.00042116739087959276
S. H,0.0004201812044163181
M. Mattis,0.0004187158412729504
D. Nemeschansky,0.0004181975906687535
a. al,0.0004180356755878112
S. Nojiri,0.0004153290917570329
M. Petrini,0.00041435150857837156
C. CVafa,0.0004136452206236061
L. Castellani,0.0004131682604878128
M. Dine,0.0004123343308560657
D. McMullan,0.00040932403785538715
A. Niemi,0.0004077120644862484
F. Fern,0.00040704510479665316
M. Rocek,0.0004055872556584938
J. GraciaBondia,0.00040534867782759655
R. Russo,0.00040527607728198
P. Binetruy,0.00040290805505435495
C. Fronsdal,0.0004028353932880425
S. Shimon,0.0004026196780724558
J. Distler,0.0004022016778415953
e. elas,0.0004011285751933821
P. C,0.0004011285751933821
R. Emparan,0.00040087601250417027
G. Cardoso,0.00040027194698534046
A. Jevicki,0.00039972646394745233
G. Aldazabal,0.000399615577485339
G. M,0.0003990318328056999
M. Staudacher,0.0003989341231659873
missing_authors_Paper_ID_9512059,0.0003978540687526106
missing_authors_Paper_ID_9507121,0.00039728418704482155
L. Mezincescu,0.0003967705342929259
J. Michelson,0.00039621372668226874
D. Kastor,0.0003958382773210217
S. Hawking,0.0003932476904129338
M. Bianchi,0.0003928561572678744
R. Gregory,0.0003920380991946786
J. JSDowker,0.00039175762926018547
D. Youm,0.00038969216623491393
P. Sutcliffe,0.0003886146408835832
missing_authors_Paper_ID_9504047,0.000388346386114655
C. Ahn,0.0003874313081463043
N. Obers,0.0003868533483863177
A. Smilga,0.00038610726946165065
C. Cambridge,0.0003851547171841563
B. Pioline,0.00038456799059670714
D. Luest,0.0003822670301508851
A. Fayyazuddin,0.0003794587503035576
P. Bouwknegt,0.00037772726371114164
Y. Makeenko,0.0003776116180248597
K. Kirsten,0.00037706433909321134
E. Zaslow,0.0003762158903301774
P. Steinhardt,0.00037546180942816165
R. Tateo,0.00037528325044420765
M. Stern,0.00036974120882952413
A. Tsuchiya,0.0003695583526949541
O. Foda,0.0003684906223141419
T. Yoneya,0.0003674290336816225
M. Frau,0.0003670711805331631
S. SDalley,0.00036621707804249413
O. DeWolfe,0.0003661192366728453
G. Gabadadze,0.00036536682117054383
S. Alwis,0.0003646286310142876
J. Plefka,0.0003643390905270712
W. WFischler,0.0003629615268812455
D. Bigatti,0.00036294382051170004
P. Schupp,0.00036265584358783764
S. Yang,0.0003626145012687651
U. Ellwanger,0.0003618339776913768
D. Zanon,0.0003616164283190454
S. Lee,0.00036150425791900735
K. Oh,0.00036100944511606355
V. VPNair,0.0003608057217796331
missing_authors_Paper_ID_9803131,0.0003603675171314485
J. Traschen,0.0003601756625000096
A. Johansen,0.00035992649081445673
C. Schubert,0.0003566502818139827
T. Klassen,0.00035626814041155063
C. Burgess,0.00035285670383793745
F. Cachazo,0.0003513840136386697
K. Schoutens,0.0003507645389076352
I. Brunner,0.0003485872394846551
R. Metsaev,0.00034750182236311565
W. WLerche,0.00034715246862454855
A. Dabholkar,0.0003454008204761856
S. Sorella,0.000344753510332083
J. McGreevy,0.0003445000210420883
J. Frohlich,0.00034447421907401847
S. Majid,0.000344102336649293
R. Roiban,0.0003436000760887835
M. Billo,0.0003426967173068707
N. Mavromatos,0.00034240147317114863
missing_authors_Paper_ID_9803002,0.00034130585629956405
A. AKlemm,0.0003411522191515797
H. Nicolai,0.00034045754815297056
B. Kol,0.00034022047590363976
I. Bakas,0.00033961004081586827
P. Berglund,0.0003374419758272171
D. Bernard,0.00033602313451128776
G. Felder,0.0003359397704322792
E. Dudas,0.00033487244896674475
H. Boonstra,0.00033424056134163645
J. Latorre,0.0003340800617750164
B. Zumino,0.00033380617131966675
M. Gunaydin,0.0003335387535531649
G. DallAgata,0.00033334571732981667
U. Lindstrom,0.0003328936593240256
Y. Matsuo,0.00033273132354845177
S. Ghoshal,0.0003319516534479606
D. Phong,0.0003313713399900039
H. Hata,0.00033123596979722374
R. Brustein,0.00033005351952898496
N. Ohta,0.0003293437041481784
M. Lavelle,0.00032925592782531065
W. Sabra,0.0003286993639608199
M. Chaichian,0.0003281316074449527
K. Lechner,0.00032793199975825253
G. Pradisi,0.00032697599610978154
A. Atsushi,0.0003256516685375154
N. stnik,0.0003246259054706796
A. Morozov,0.00032426802642049
J. Blum,0.00032366280673576744
P. Ginsparg,0.0003218478086236583
F. Ardalan,0.0003211866344061128
A. Fring,0.00032109425530706825
Y. Stanev,0.00032023029148658114
A. Chamblin,0.0003186415357830428
R. Perry,0.0003168523927098602
C. Gomez,0.000316684959815036
N. Moeller,0.0003166067406137774
R. Banerjee,0.0003164641564060437
J. Breckenridge,0.00031612628928520204
A. Larsen,0.00031574567666462215
missing_authors_Paper_ID_9810188,0.0003153341894643197
N. Turok,0.00031435379192214664
N. Kim,0.00031325494801468965
P. Sundell,0.0003132464293070517
missing_authors_Paper_ID_9703166,0.00031266493350505514
J. Maharana,0.00031265978309814673
K. Okuyama,0.0003123681858330259
A. Alekseev,0.0003114289340560247
M. Vasiliev,0.0003105769212520799
H. Nilles,0.000308976892503777
S. Gates,0.00030773613411565946
H. Partouche,0.00030715928198836966
G. Curio,0.0003067620622931777
M. Rangamani,0.00030666316978158033
M. Li,0.00030563230072393915
A. Kempf,0.0003052151418420582
R. Wulkenhaar,0.00030428068436742523
P. Vanhove,0.0003039415987352078
B. Sundborg,0.00030387728990307076
E. Lopez,0.0003034476436617601
I. Chepelev,0.00030267946057461174
missing_authors_Paper_ID_9602070,0.00030163298148451234
T. Nakanishi,0.0003014780804441633
F. Ferrari,0.0003010556710761183
T. Eguchi,0.0003008126739855603
J. Lykken,0.0003004214580918633
D. Ghoshal,0.0003003304887708542
K. Kondo,0.0002993766419117693
C. Bender,0.0002993359153641316
K. Hashimoto,0.00029736856894690354
A. AGorsky,0.00029701913485994644
A. Antoine,0.0002965818102453154
missing_authors_Paper_ID_9510086,0.0002962453687779362
A. Dhar,0.0002960672355250829
e. Gussich,0.00029597405942248886
missing_authors_Paper_ID_9805114,0.0002958000091602208
H. Reall,0.0002953103663021975
J. Nishimura,0.00029477951335000243
M. Bertolini,0.0002933872117788409
W. Zhang,0.00029278080570117345
I. Arefeva,0.00029270973214316217
T. Mehen,0.0002926712379860947
A. Kuniba,0.00029222718968379975
J. ZinnJustin,0.00029116654573206786
M. Bordag,0.0002902897859037325
I. Kostov,0.0002900337526462154
H. Arfaei,0.00028609362619441334
C. Deffayet,0.00028587752198811747
W. Nahm,0.0002858101843243028
V. Kazakov,0.0002846328424160023
J. Erlich,0.0002840449083001904
S. Hellerman,0.0002836313097312287
H. Kim,0.00028324928609012236
missing_authors_Paper_ID_9703030,0.0002831681801745789
J. Kumar,0.00028299859300881297
X. Ossa,0.0002829703763954405
C. Kristjansen,0.0002827540990182788
C. Zachos,0.0002827362868779095
missing_authors_Paper_ID_9704080,0.0002823652399077395
missing_authors_Paper_ID_9805170,0.00028206572406479013
F. Schaposnik,0.00028074695042982735
S. Stieberger,0.00027978331421049527
T. Morris,0.0002795163631930414
A. Andrew,0.0002794289686542564
R. Sasaki,0.0002781558793777694
A. Harindranath,0.00027663474805752407
V. Petkova,0.00027629632644969804
L. LSusskind,0.00027610060113134044
L. Kofman,0.0002746157364230814
R. Battye,0.0002739954299497091
S. Dimopoulos,0.0002739035873988638
B. Davies,0.0002738567026070215
G. George,0.00027334165569041616
E. Moreno,0.00027324805445839447
C. Trugenberger,0.0002725387789175175
T. Krajewski,0.00027242722299385315
K. Milton,0.00027219689557491316
Y. Hosotani,0.0002716578169695262
E. KeskiVakkuri,0.00027075932112427244
M. Spradlin,0.00026999270359431143
B. Kors,0.0002696516919072899
missing_authors_Paper_ID_9708005,0.00026817194866392437
J. Bagger,0.00026769798005845346
M. Quiros,0.0002666847061975952
J. Lukierski,0.00026561539609610234
H. Dorn,0.0002652381220852597
Y. Kiem,0.0002650078209367398
S. Hyun,0.0002646539619785691
G. Chalmers,0.00026458394775405073
E. Weinberg,0.0002642743947738786
L. LBonora,0.00026425657985303276
S. Ketov,0.0002627824128119721
S. Terashima,0.0002622833629200142
D. Marolf,0.0002622431147762848
Y. Kim,0.0002621878420604895
missing_authors_Paper_ID_9711002,0.0002620033760993861
G. Thompson,0.0002617531455724966
e. enberger,0.00026125205625561417
E. Ivanov,0.0002601323532515588
r. ran,0.00025976379585049416
P. Pearce,0.0002596545838611331
I. IHES),0.00025957080965119004
missing_authors_Paper_ID_9511043,0.000259368703818719
missing_authors_Paper_ID_9605150,0.0002591453801505795
H. HOoguri,0.0002584351902927796
J. Garriga,0.00025779048159846747
B. Janssen,0.00025625296767948374
J. Wess,0.00025507653412064606
A. APIsaev,0.00025485089467688503
A. Kapustin,0.00025481495284118715
missing_authors_Paper_ID_9702076,0.00025469377163561967
E. Brezin,0.0002545613114000464
M. Schmidt,0.00025452514850542683
I. IKlebanov,0.000254264653315742
E. Poppitz,0.0002540533873151289
s. steiner,0.0002532749024653785
K. L,0.0002532749024653785
T. Pantev,0.0002530057439932998
H. Osborn,0.00025290608517539794
G. Delfino,0.0002529014944421668
e. Zamolodchikov,0.0002516744451369724
A. Cohen,0.00024946871724417766
missing_authors_Paper_ID_9510161,0.0002494333806047399
D. Nanopoulos,0.0002484527768366377
missing_authors_Paper_ID_9505162,0.0002477833541550559
R. Marnelius,0.00024765724292888857
A. AValleriani,0.00024654685752711317
P. P,0.00024606531060027435
A. Iqbal,0.0002455484031410722
F. Ruiz,0.0002446524339953276
A. Gradechi,0.00024367429179658493
J. Edelstein,0.0002434428024541835
J. Hoppe,0.0002433624246136952
M. Schweda,0.00024334337179831499
N. Graham,0.00024309995133985554
S. Ross,0.00024280849424226033
A. Khare,0.00024224239241442118
I. Tsutsui,0.0002411204948612617
B. Peeters,0.00024094011527418888
M. OLoughlin,0.00024089389789753996
Y. Lozano,0.00024075525138418226
R. Jaffe,0.00024045795457607925
M. Gaillard,0.00023984928178457344
V. Periwal,0.0002395924084947259
M. Terhoeven,0.00023916449178531737
B. Feng,0.00023864471269339073
L. Cornalba,0.00023833769952275125
D. Buchholz,0.0002381115940831982
H. Nishino,0.00023798917285484375
K. Dienes,0.0002378314282006756
E. Corrigan,0.00023773117716806023
W. Skiba,0.00023626798258461802
J. Teschner,0.00023607374800349614
F. Zamora,0.00023525585516498589
H. Itoyama,0.00023520396707152376
J. Khoury,0.00023517099926402993
S. Sciuto,0.0002350824419893649
s. s,0.0002344480079788949
J. Zuber,0.000234340173210846
O. Piguet,0.00023372540582885016
T. Mohaupt,0.00023350210458852668
V. Bazhanov,0.00023334059397185633
T. Curtright,0.00023256138898894782
L. Griguolo,0.00023235482063329417
Z. Lalak,0.0002322370320658731
A. Volovich,0.00023217018490496457
T. Schucker,0.0002319705690671763
D. W,0.0002319522634543369
P. Francesco,0.00023177258691160893
S. Stanciu,0.00023113206394438423
P. Simonetti,0.00023052852242824406
D. Freed,0.00022998013693498033
T. Damour,0.00022902033480773237
W. Troost,0.00022877546364369995
R. Br,0.00022834584225948045
B. Lian,0.00022808476390421355
P. PMayr,0.00022777278290022845
Y. He,0.00022739358555861662
S. Adler,0.00022734262657376426
K. Ito,0.00022710610706929235
A. LeClair,0.00022709450558747212
D. Dunbar,0.00022699803615496602
S. Paban,0.00022595695748638274
B. Morariu,0.00022580678261287552
S. Pinsky,0.00022568647522761744
M. Alishahiha,0.00022501408324649666
N. Evans,0.00022497100491107564
D. Seminara,0.00022492786462028396
K. Johnson,0.00022478961638619898
K. Viswanathan,0.0002243294761589114
M. Costa,0.00022428596334392304
T. Gannon,0.00022388519372450083
N. Poliatzky,0.0002238620786263625
E. Cremmer,0.00022383516832032843
B. Fiol,0.00022365138223000243
o. Quevedo,0.00022331597623897293
L. Smolin,0.00022314675612117202
missing_authors_Paper_ID_9504027,0.00022278137481100238
G. AmelinoCamelia,0.00022274688171995723
S. SCecotti,0.00022269040816395847
missing_authors_Paper_ID_9603150,0.0002224269553747278
A. Waldron,0.00022202376934948718
F. Lizzi,0.0002209950649162208
C. Scrucca,0.00022092135951175547
P. Princeton),0.00022082764208830973
E. Langmann,0.00022073828263868294
K. Demeterfi,0.0002205809030633102
B. Craps,0.00022029999823727767
I. Batalin,0.0002201623335011127
S. Kuzenko,0.00021990305131622877
O. Orsay),0.00021933780164157138
M. Atiyah,0.00021919539199301985
R. Unge,0.00021917298890153773
missing_authors_Paper_ID_9805019,0.00021907963676679859
C. Cambridge),0.00021719452692931548
B. Eden,0.00021716878084140806
R. Koch,0.0002170299600786066
S. Kovacs,0.00021690980386392282
M. Kreuzer,0.00021684440304008243
D. Karabali,0.00021671712862223694
I. Krichever,0.00021625751803153306
missing_authors_Paper_ID_9705221,0.00021493352904598912
A. ATFilippov,0.0002149186943697367
A. ABKurdikov,0.0002149186943697367
J. Labastida,0.00021471585764929079
missing_authors_Paper_ID_9709220,0.0002145815621878906
C. Nappi,0.0002145221353925297
missing_authors_Paper_ID_9904207,0.00021450234548600034
missing_authors_Paper_ID_9703040,0.0002141009894519395
K. Schalm,0.0002140833038722354
A. Balach,0.00021340209301376017
M. Maggiore,0.0002132362149293056
L. Ferreira,0.00021308062833977402
B. Julia,0.0002130009790778156
missing_authors_Paper_ID_9805112,0.00021278754041061592
L. Brink,0.00021275674217534417
A. Petkou,0.00021245825895269417
J. Bordes,0.000212374971696627
A. Abdurrahman,0.000212374971696627
A. Cappelli,0.00021210940498274497
F. Anton,0.00021203864207381326
A. Ludwig,0.00021153944927891166
missing_authors_Paper_ID_9605033,0.00021152220978133522
K. Gawedzki,0.00021043225996367828
J. Ellis,0.00021032235075875704
B. Spence,0.0002102978907327664
i. i,0.00020965365205025935
A. Ashtekar,0.00020839223278985896
R. Corrado,0.00020832168248891228
K. Zarembo,0.000207831793799054
D. Klemm,0.00020744211770970186
N. Sanchez,0.00020627773699422275
missing_authors_Paper_ID_9507012,0.0002062129455054769
D. Jatkar,0.00020615717332772126
J. MarchRussell,0.00020524796110602133
G. Bhanot,0.0002051114376066321
R. Marotta,0.00020389725286331666
A. Losev,0.0002032219546376295
R. RTateo,0.0002026824470412507
missing_authors_Paper_ID_9512219,0.00020259621076773793
U. Sukhatme,0.0002023744178937363
K. Maeda,0.0002020815708449407
S. V,0.00020201786555036006
A. Konechny,0.0002005928301625098
J. Preskill,0.0002005240994532415
K. Wilson,0.0002002120023105566
K. Takasaki,0.00020007389796183357
missing_authors_Paper_ID_9701025,0.00019955228790760341
M. Serone,0.00019954002732352943
R. Rabadan,0.0001994714754414147
o. oren,0.00019931222558372216
B. Jurco,0.00019891834360478674
H. Kleinert,0.00019882030599632365
missing_authors_Paper_ID_9602064,0.000198808863445566
T. Hansson,0.00019821078502607506
J. Brodie,0.0001974692549614418
R. Easther,0.00019713244560737582
o. Zayas,0.0001971002698817041
L. P,0.0001971002698817041
S. Nishigaki,0.00019665559198147947
H. Lee,0.00019656584567777206
E. Eyras,0.00019655677779936646
missing_authors_Paper_ID_9706109,0.00019635903390745452
missing_authors_Paper_ID_9508155,0.00019608011482033966
A. Schellekens,0.0001957861500871263
J. Gomes,0.0001955695052632054
S. Solodukhin,0.00019550118088336552
H. Suzuki,0.00019442571745758344
D. Galtsov,0.00019434116378364073
L. Baulieu,0.0001942863624548122
O. Andreev,0.00019428401948740385
N. Sasakura,0.00019351170459399542
E. Katz,0.0001930198417641749
A. Kostelecky,0.00019295334198788047
J. Terning,0.00019289252906543717
R. Iengo,0.00019257925318350448
M. Shmakova,0.0001925582688261538
D. Tong,0.00019244160939034218
O. Babelon,0.0001923646882525253
I. Buchbinder,0.00019226812846208079
S. Swansea),0.00019198136179999242
H. Skarke,0.0001919318039341033
M. Srednicki,0.0001918797647444488
S. Ying,0.0001918772563176895
A. Naqvi,0.00019153248631672686
M. MIT),0.00019130778757786473
P. PK,0.00019122996488280325
F. Dowker,0.00019104470253110636
M. MBershadsky,0.00019055120930797076
C. Angelantonj,0.00019044344589786745
M. Halpern,0.0001901700696138525
missing_authors_Paper_ID_9507048,0.00019016654871891885
L. Lusanna,0.00018985604305083223
T. Walhout,0.0001897595302753297
J. Evans,0.00018953143697935068
A. Armoni,0.00018939795975932142
M. Schulz,0.00018865478842292597
H. Schnitzer,0.00018818152094742546
E. Copel,0.00018808559691378752
F. FASchaposnik,0.00018793945736403622
e. er,0.0001878355744643162
A. Kalloniatis,0.0001873932632613687
S. Griffies,0.00018739312871894685
F. Bastianelli,0.00018711792036440035
J. Madore,0.00018704083837434613
A. Nurmagambetov,0.00018694148915490426
S. Zerbini,0.00018684137190923188
A. Vainshtein,0.00018666488168184351
